// === 1 Batch === // Rede Base
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy

// === 2 Batch === // Alterar função de ativação camada escondida para compet
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,compet_fCamadaEntrada,_fDivisao1000_epochs,46.666667_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,compet_fCamadaEntrada,_fDivisao1000_epochs,36.666667_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,compet_fCamadaEntrada,_fDivisao1000_epochs,20.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,compet_fCamadaEntrada,_fDivisao1000_epochs,33.333333_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,compet_fCamadaEntrada,_fDivisao1000_epochs,50.000000_accuracy

// === 3 Batch === // Alterar função de ativação camada escondida para satlins
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,satlins_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,satlins_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,satlins_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,satlins_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,satlins_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy

// === 4 Batch === // Alterar função de ativação camada escondida para radbasn
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,radbasn_fCamadaEntrada,_fDivisao1000_epochs,96.666667_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,radbasn_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,radbasn_fCamadaEntrada,_fDivisao1000_epochs,96.666667_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,radbasn_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,radbasn_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy

// === 5 Batch === // Alterar função de ativação camada escondida para netinv
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,netinv_fCamadaEntrada,_fDivisao1000_epochs,86.666667_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,netinv_fCamadaEntrada,_fDivisao1000_epochs,83.333333_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,netinv_fCamadaEntrada,_fDivisao1000_epochs,60.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,netinv_fCamadaEntrada,_fDivisao1000_epochs,80.000000_accuracy
10_topologia,traingdx_fTreino,purelin_fCamadaSaida,netinv_fCamadaEntrada,_fDivisao1000_epochs,80.000000_accuracy

// === 6 Batch === // Alterar função de ativação camada de saída para netinv
10_topologia,traingdx_fTreino,netinv_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,16.666667_accuracy
10_topologia,traingdx_fTreino,netinv_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,13.333333_accuracy
10_topologia,traingdx_fTreino,netinv_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,20.000000_accuracy
10_topologia,traingdx_fTreino,netinv_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,16.666667_accuracy
10_topologia,traingdx_fTreino,netinv_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,16.666667_accuracy

// === 7 Batch === // Alterar função de ativação camada de saída para radbasn
10_topologia,traingdx_fTreino,radbasn_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,radbasn_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,96.666667_accuracy
10_topologia,traingdx_fTreino,radbasn_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,96.666667_accuracy
10_topologia,traingdx_fTreino,radbasn_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,83.333333_accuracy
10_topologia,traingdx_fTreino,radbasn_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy

// === 8 Batch === // Alterar função de ativação camada de saída para logsig
10_topologia,traingdx_fTreino,satlins_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,satlins_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,traingdx_fTreino,satlins_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,83.333333_accuracy
10_topologia,traingdx_fTreino,satlins_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,86.666667_accuracy
10_topologia,traingdx_fTreino,satlins_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy

// === 9 Batch === // Alterar função de ativação camada de saída para compet
10_topologia,traingdx_fTreino,compet_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,13.333333_accuracy
10_topologia,traingdx_fTreino,compet_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,10.000000_accuracy
10_topologia,traingdx_fTreino,compet_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,10.000000_accuracy
10_topologia,traingdx_fTreino,compet_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,16.666667_accuracy

// === 10 Batch === // Alterar função de treino para trainlm
10_topologia,trainlm_fTreino,purelin_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,trainlm_fTreino,purelin_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,trainlm_fTreino,purelin_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
10_topologia,trainlm_fTreino,purelin_fCamadaSaida,tansig_fCamadaEntrada,_fDivisao1000_epochs,100.000000_accuracy
